Ticket ID,Created Date,Solved Date,Ticket Status,Customer Org Name,Customer User Name,Org Region,Org ARR Bucket,Issue Priority,Issue Severity,Assigned Agent,Assigned Agent Region,Product Area,Resolution Time (days),CSAT Score,CSAT Comment,CSAT Response Date
1163,2025-07-20 18:06,2025-07-21 05:08,Solved,SummitWorks,User 903,North America,Tier 1,Medium,Sev 2,Agent Patel,Berlin,Authentication,0.46,,,
1164,2025-07-20 21:15,2025-07-23 10:12,Solved,Vertex Labs,User 471,EMEA,Tier 0,Medium,Sev 2,Agent Patel,San Francisco,AI Automation,2.54,,,
1165,2025-07-20 22:12,2025-07-23 09:00,Solved,Nimbus Systems,User 991,APAC,Tier 1,Medium,Sev 3,Agent Chen,Berlin,Billing,2.45,4.0,,2025-08-04
1166,2025-07-20 23:57,2025-07-24 01:37,Solved,Acme Corp,User 84,North America,Tier 2,Low,Sev 1,Agent Brown,Sydney,Reporting,3.07,,,
1167,2025-07-21 02:25,2025-07-23 17:32,Solved,SummitWorks,User 466,EMEA,Tier 2,Low,Sev 0,Agent Lee,Berlin,Reporting,2.63,,,
1168,2025-07-21 02:39,2025-07-24 02:53,Solved,Acme Corp,User 461,APAC,Tier 1,Medium,Sev 4,Agent Khan,Sydney,Compliance,3.01,,,
1169,2025-07-21 02:49,2025-07-25 21:46,Solved,Northwind,User 485,APAC,Tier 0,Low,Sev 1,Agent Khan,London,Billing,4.79,2.0,Response was slow and not very helpful.,2025-08-04
1170,2025-07-21 03:01,2025-07-24 20:32,Solved,BrightTech,User 693,APAC,Tier 0,Low,Sev 3,Agent Smith,San Francisco,Integrations,3.73,,,
1171,2025-07-21 16:25,2025-07-25 02:44,Solved,Acme Corp,User 119,EMEA,Tier 1,Low,Sev 2,Agent Smith,San Francisco,Authentication,3.43,,,
1172,2025-07-21 18:06,2025-07-26 10:39,Solved,BrightTech,User 842,APAC,Tier 2,Medium,Sev 0,Agent Chen,New York,Compliance,4.69,5.0,"Agent Davis was very helpful, thanks.",2025-07-29
1173,2025-07-21 18:11,2025-07-25 14:49,Solved,Northwind,User 312,North America,Tier 1,Medium,Sev 1,Agent Davis,Sydney,Billing,3.86,4.0,,2025-08-08
1174,2025-07-21 19:04,2025-07-24 11:37,Solved,SummitWorks,User 136,EMEA,Tier 3,Medium,Sev 4,Agent Patel,Berlin,Integrations,2.69,,,
1175,2025-07-21 19:29,2025-07-22 05:19,Solved,Acme Corp,User 648,APAC,Tier 1,Low,Sev 1,Agent Chen,Berlin,Integrations,0.41,,,
1176,2025-07-22 09:46,2025-07-22 14:48,Open,BrightTech,User 47,EMEA,Tier 2,Low,Sev 0,Agent Smith,San Francisco,AI Automation,0.21,,,
1177,2025-07-22 12:52,2025-07-26 08:47,Solved,Acme Corp,User 674,APAC,Tier 3,Medium,Sev 0,Agent Gomez,Sydney,Billing,3.83,3.0,"Could use better documentation, but helpful.",2025-08-08
1178,2025-07-22 16:14,2025-07-25 21:45,Solved,Northwind,User 6,APAC,Tier 1,Medium,Sev 3,Agent Khan,New York,Billing,3.23,4.0,,2025-07-27
1179,2025-07-22 20:10,2025-07-23 04:34,Solved,BluePeak,User 440,APAC,Tier 0,Low,Sev 0,Agent Smith,New York,AI Automation,0.35,,,
1180,2025-07-22 22:22,2025-07-27 04:50,Solved,IronGate,User 845,North America,Tier 3,Medium,Sev 2,Agent Chen,London,Authentication,4.27,,,
1181,2025-07-22 23:07,2025-07-24 04:23,Solved,Acme Corp,User 251,North America,Tier 3,Medium,Sev 3,Agent Patel,New York,Integrations,1.22,,,
1182,2025-07-23 00:57,2025-07-26 19:40,Solved,IronGate,User 225,North America,Tier 3,High,Sev 4,Agent Gomez,San Francisco,AI Automation,3.78,,,
1183,2025-07-23 02:19,2025-07-25 22:28,Solved,Northwind,User 687,APAC,Tier 0,Low,Sev 3,Agent Davis,San Francisco,Billing,2.84,,,
1184,2025-07-23 02:22,2025-07-24 11:00,Solved,Northwind,User 906,EMEA,Tier 3,Medium,Sev 2,Agent Brown,San Francisco,AI Automation,1.36,1.0,,2025-08-05
1185,2025-07-23 04:49,2025-07-23 20:10,Solved,BrightTech,User 383,APAC,Tier 3,Low,Sev 0,Agent Davis,London,Billing,0.64,,,
1186,2025-07-23 06:13,2025-07-24 17:15,Solved,BrightTech,User 819,APAC,Tier 1,Medium,Sev 2,Agent Gomez,Berlin,Integrations,1.46,,,
1187,2025-07-23 08:35,2025-07-23 12:11,Solved,IronGate,User 501,APAC,Tier 1,Low,Sev 3,Agent Khan,Berlin,Integrations,0.15,,,
1188,2025-07-23 09:39,2025-07-28 07:43,Solved,Vertex Labs,User 955,APAC,Tier 0,High,Sev 2,Agent Lee,San Francisco,Reporting,4.92,,,
1189,2025-07-23 10:51,2025-07-25 20:55,Solved,Northwind,User 336,APAC,Tier 2,High,Sev 3,Agent Chen,Sydney,Billing,2.42,,,
1190,2025-07-23 14:13,2025-07-28 13:44,Solved,Nimbus Systems,User 205,North America,Tier 1,High,Sev 3,Agent Patel,Berlin,Integrations,4.98,,,
1191,2025-07-23 14:20,2025-07-24 00:39,Solved,Northwind,User 953,APAC,Tier 1,Low,Sev 1,Agent Patel,London,Authentication,0.43,5.0,"Agent Davis was very helpful, thanks.",2025-08-04
1192,2025-07-23 16:54,2025-07-24 09:56,Solved,IronGate,User 94,North America,Tier 3,Medium,Sev 0,Agent Brown,San Francisco,AI Automation,0.71,4.0,,2025-08-02
1193,2025-07-23 23:30,2025-07-26 15:49,Solved,BrightTech,User 129,EMEA,Tier 0,Medium,Sev 3,Agent Davis,New York,Authentication,2.68,,,
1194,2025-07-24 04:05,2025-07-28 17:31,Solved,BluePeak,User 136,APAC,Tier 2,Low,Sev 4,Agent Chen,New York,Billing,4.56,,,
1195,2025-07-24 09:53,2025-07-27 09:24,Solved,Northwind,User 458,APAC,Tier 3,Medium,Sev 2,Agent Brown,Berlin,Billing,2.98,,,
1196,2025-07-24 13:11,2025-07-25 06:42,Solved,SummitWorks,User 74,EMEA,Tier 0,Medium,Sev 0,Agent Khan,San Francisco,Billing,0.73,,,
1197,2025-07-24 14:57,2025-07-29 09:54,Solved,Nimbus Systems,User 377,APAC,Tier 2,High,Sev 3,Agent Lee,Berlin,Authentication,4.79,,,
1198,2025-07-24 16:35,2025-07-27 15:08,Solved,IronGate,User 475,APAC,Tier 1,Medium,Sev 0,Agent Khan,San Francisco,Billing,2.94,,,
1199,2025-07-24 17:31,2025-07-25 17:31,Solved,Acme Corp,User 537,North America,Tier 0,Low,Sev 0,Agent Smith,Berlin,Compliance,1.0,,,
1200,2025-07-24 17:51,2025-07-27 19:17,Solved,IronGate,User 498,North America,Tier 3,Medium,Sev 3,Agent Patel,Berlin,Compliance,3.06,,,
1201,2025-07-24 22:18,2025-07-25 15:34,Solved,IronGate,User 872,APAC,Tier 0,High,Sev 4,Agent Davis,Sydney,Compliance,0.72,,,
1202,2025-07-25 12:32,2025-07-28 04:51,Solved,Northwind,User 894,EMEA,Tier 0,Low,Sev 3,Agent Davis,Sydney,Integrations,2.68,,,
1203,2025-07-25 20:04,2025-07-26 19:20,Solved,Nimbus Systems,User 698,APAC,Tier 2,Low,Sev 2,Agent Patel,Berlin,Integrations,0.97,,,
1204,2025-07-25 21:52,2025-07-27 13:56,Solved,BluePeak,User 424,EMEA,Tier 2,High,Sev 4,Agent Patel,Berlin,Authentication,1.67,,,
1205,2025-07-26 05:07,2025-07-29 13:16,Solved,Acme Corp,User 179,EMEA,Tier 0,High,Sev 3,Agent Lee,San Francisco,AI Automation,3.34,1.0,,2025-08-02
1206,2025-07-26 06:27,2025-07-26 22:17,Solved,Vertex Labs,User 847,North America,Tier 0,High,Sev 1,Agent Chen,Sydney,Reporting,0.66,,,
1207,2025-07-26 11:14,2025-07-29 16:30,Solved,Northwind,User 644,North America,Tier 0,Medium,Sev 3,Agent Smith,Sydney,Billing,3.22,,,
1208,2025-07-26 15:11,2025-07-31 07:44,Solved,Acme Corp,User 10,EMEA,Tier 0,Medium,Sev 2,Agent Khan,Sydney,Authentication,4.69,,,
1209,2025-07-26 16:02,2025-07-31 10:30,Solved,Nimbus Systems,User 9,EMEA,Tier 1,Medium,Sev 4,Agent Chen,Sydney,Compliance,4.77,4.0,"Agent Chen was very helpful, thanks.",2025-08-06
1210,2025-07-26 18:41,2025-07-30 14:21,Solved,Acme Corp,User 302,North America,Tier 2,Medium,Sev 0,Agent Lee,London,Compliance,3.82,,,
1211,2025-07-26 21:54,2025-07-31 20:13,Solved,Vertex Labs,User 913,EMEA,Tier 1,Low,Sev 1,Agent Davis,Sydney,Compliance,4.93,,,
1212,2025-07-27 00:19,2025-07-28 12:33,Solved,SummitWorks,User 477,EMEA,Tier 3,Low,Sev 1,Agent Khan,New York,Reporting,1.51,,,
1213,2025-07-27 02:41,2025-08-01 01:43,Solved,IronGate,User 389,EMEA,Tier 3,High,Sev 0,Agent Patel,San Francisco,AI Automation,4.96,,,
1214,2025-07-27 05:34,2025-07-28 18:31,Solved,Northwind,User 707,EMEA,Tier 2,Medium,Sev 0,Agent Davis,Sydney,AI Automation,1.54,4.0,"Agent Khan was very helpful, thanks.",2025-08-07
1215,2025-07-27 07:15,2025-07-29 15:53,Solved,IronGate,User 630,North America,Tier 1,High,Sev 0,Agent Lee,Sydney,Integrations,2.36,4.0,,2025-08-11
1216,2025-07-27 14:22,2025-07-29 04:46,Solved,Acme Corp,User 676,North America,Tier 3,Medium,Sev 2,Agent Lee,London,Billing,1.6,,,
1217,2025-07-27 18:58,2025-07-29 07:12,Solved,Nimbus Systems,User 449,North America,Tier 0,Medium,Sev 2,Agent Chen,San Francisco,Integrations,1.51,5.0,,2025-08-03
1218,2025-07-27 20:14,2025-07-28 06:33,Solved,Nimbus Systems,User 676,EMEA,Tier 0,High,Sev 4,Agent Brown,San Francisco,Integrations,0.43,4.0,,2025-07-29
1219,2025-07-27 21:45,2025-07-31 22:13,Solved,Northwind,User 321,North America,Tier 1,Medium,Sev 0,Agent Patel,London,Reporting,4.02,,,
1220,2025-07-28 02:16,2025-07-29 03:42,Solved,Vertex Labs,User 630,APAC,Tier 0,Low,Sev 1,Agent Patel,New York,Reporting,1.06,,,
1221,2025-07-28 03:15,2025-07-30 08:46,Solved,Vertex Labs,User 764,EMEA,Tier 1,Medium,Sev 1,Agent Lee,Sydney,Reporting,2.23,,,
1222,2025-07-28 06:44,2025-07-29 13:12,Solved,IronGate,User 45,EMEA,Tier 3,Low,Sev 3,Agent Brown,New York,AI Automation,1.27,,,
1223,2025-07-28 07:47,2025-07-29 03:27,Solved,IronGate,User 303,North America,Tier 1,Medium,Sev 1,Agent Brown,Sydney,Compliance,0.82,,,
1224,2025-07-28 12:22,2025-08-02 04:41,Solved,BluePeak,User 607,EMEA,Tier 2,Low,Sev 0,Agent Davis,Sydney,Authentication,4.68,,,
1225,2025-07-28 13:41,2025-08-01 12:14,Solved,BrightTech,User 917,APAC,Tier 0,High,Sev 1,Agent Khan,London,Integrations,3.94,,,
1226,2025-07-29 04:34,2025-07-29 11:17,Solved,IronGate,User 131,North America,Tier 2,Medium,Sev 0,Agent Davis,New York,Reporting,0.28,,,
1227,2025-07-29 07:26,2025-07-31 01:40,Solved,BrightTech,User 321,EMEA,Tier 2,Low,Sev 2,Agent Davis,New York,Reporting,1.76,,,
1228,2025-07-29 09:13,2025-08-01 00:34,Solved,Vertex Labs,User 662,North America,Tier 1,Medium,Sev 3,Agent Lee,New York,AI Automation,2.64,,,
1229,2025-07-29 12:10,2025-08-02 04:43,Solved,BrightTech,User 347,APAC,Tier 3,Low,Sev 0,Agent Brown,New York,Authentication,3.69,,,
1230,2025-07-29 13:10,2025-07-29 21:48,Solved,IronGate,User 714,APAC,Tier 2,Low,Sev 2,Agent Chen,New York,Integrations,0.36,,,
1231,2025-07-29 16:26,2025-08-02 05:09,Solved,BrightTech,User 595,North America,Tier 1,Low,Sev 3,Agent Lee,Sydney,Authentication,3.53,,,
1232,2025-07-29 17:20,2025-08-03 07:15,Solved,Nimbus Systems,User 932,APAC,Tier 2,Low,Sev 3,Agent Lee,New York,Integrations,4.58,,,
1233,2025-07-29 18:25,2025-07-31 15:17,Solved,Nimbus Systems,User 94,North America,Tier 0,High,Sev 1,Agent Brown,Sydney,Integrations,1.87,,,
1234,2025-07-29 22:20,2025-07-31 01:41,Solved,Nimbus Systems,User 147,EMEA,Tier 1,High,Sev 4,Agent Chen,Sydney,AI Automation,1.14,,,
1235,2025-07-30 02:43,2025-08-03 18:04,Solved,Acme Corp,User 184,EMEA,Tier 0,High,Sev 4,Agent Patel,Berlin,Integrations,4.64,,,
1236,2025-07-30 10:50,2025-08-04 02:40,Solved,BluePeak,User 274,North America,Tier 0,Medium,Sev 0,Agent Khan,New York,Compliance,4.66,,,
1237,2025-07-30 12:25,2025-08-04 05:27,Solved,BluePeak,User 105,APAC,Tier 2,Low,Sev 4,Agent Lee,Sydney,Integrations,4.71,,,
1238,2025-07-30 14:41,2025-07-31 23:19,Solved,Vertex Labs,User 956,APAC,Tier 2,High,Sev 0,Agent Gomez,New York,Integrations,1.36,,,
1239,2025-07-30 15:04,2025-07-31 04:16,Solved,Acme Corp,User 601,APAC,Tier 2,Low,Sev 0,Agent Brown,London,Reporting,0.55,4.0,,2025-08-06
1240,2025-07-30 15:51,2025-08-01 05:03,Solved,Nimbus Systems,User 987,North America,Tier 1,High,Sev 3,Agent Davis,San Francisco,AI Automation,1.55,,,
1241,2025-07-30 17:43,2025-08-03 08:50,Solved,SummitWorks,User 442,North America,Tier 2,Low,Sev 2,Agent Lee,London,Authentication,3.63,,,
1242,2025-07-31 01:08,2025-08-02 14:34,Solved,Nimbus Systems,User 103,APAC,Tier 3,High,Sev 1,Agent Brown,New York,Integrations,2.56,,,
1243,2025-07-31 01:16,2025-08-04 18:18,Solved,IronGate,User 504,North America,Tier 0,High,Sev 1,Agent Chen,San Francisco,Compliance,4.71,,,
1244,2025-07-31 01:19,2025-08-05 00:50,Solved,IronGate,User 602,APAC,Tier 1,Medium,Sev 0,Agent Khan,Sydney,AI Automation,4.98,4.0,,2025-08-12
1245,2025-07-31 01:28,2025-07-31 16:06,Solved,BrightTech,User 517,APAC,Tier 1,High,Sev 1,Agent Khan,Berlin,Authentication,0.61,,,
1246,2025-07-31 06:08,2025-08-04 04:12,Solved,Northwind,User 461,EMEA,Tier 2,Medium,Sev 0,Agent Davis,New York,AI Automation,3.92,,,
1247,2025-07-31 08:02,2025-08-03 19:33,Solved,BluePeak,User 876,EMEA,Tier 0,Low,Sev 2,Agent Davis,San Francisco,AI Automation,3.48,,,
1248,2025-07-31 11:37,2025-08-02 01:17,Solved,Nimbus Systems,User 866,EMEA,Tier 1,Medium,Sev 3,Agent Lee,New York,AI Automation,1.57,,,
1249,2025-07-31 13:55,2025-08-05 04:04,Solved,BluePeak,User 159,APAC,Tier 3,High,Sev 0,Agent Davis,Sydney,Billing,4.59,4.0,,2025-08-07
1250,2025-08-01 06:36,2025-08-04 17:38,Solved,SummitWorks,User 68,North America,Tier 2,High,Sev 2,Agent Brown,Sydney,Compliance,3.46,,,
1251,2025-08-01 09:26,2025-08-06 05:50,Solved,SummitWorks,User 431,EMEA,Tier 0,Medium,Sev 1,Agent Lee,San Francisco,Compliance,4.85,,,
1252,2025-08-01 13:06,2025-08-04 05:10,Solved,Vertex Labs,User 258,North America,Tier 0,High,Sev 4,Agent Lee,San Francisco,Authentication,2.67,,,
1253,2025-08-01 16:56,2025-08-02 11:39,Solved,Northwind,User 371,APAC,Tier 0,Low,Sev 1,Agent Brown,London,Reporting,0.78,3.0,,2025-08-06
1254,2025-08-02 00:49,2025-08-04 02:01,Solved,Vertex Labs,User 633,North America,Tier 0,Low,Sev 3,Agent Chen,New York,Compliance,2.05,,,
1255,2025-08-02 08:52,2025-08-03 18:28,Solved,BluePeak,User 625,EMEA,Tier 1,Low,Sev 3,Agent Lee,New York,Authentication,1.4,,,
1256,2025-08-02 10:34,2025-08-05 07:26,Solved,Northwind,User 52,APAC,Tier 3,Medium,Sev 4,Agent Lee,New York,AI Automation,2.87,,,
1257,2025-08-02 12:06,2025-08-05 23:37,Solved,SummitWorks,User 267,EMEA,Tier 2,Low,Sev 4,Agent Chen,London,Integrations,3.48,5.0,,2025-08-16
1258,2025-08-02 13:48,2025-08-07 10:12,Solved,BluePeak,User 761,APAC,Tier 1,High,Sev 0,Agent Patel,Berlin,Authentication,4.85,,,
1259,2025-08-02 20:30,2025-08-05 18:49,Solved,Vertex Labs,User 829,APAC,Tier 0,Medium,Sev 3,Agent Lee,New York,Authentication,2.93,,,
1260,2025-08-02 21:03,2025-08-03 22:58,Solved,Vertex Labs,User 700,EMEA,Tier 1,High,Sev 2,Agent Gomez,Sydney,Integrations,1.08,,,
1261,2025-08-03 00:54,2025-08-05 15:03,Solved,Acme Corp,User 565,EMEA,Tier 3,Low,Sev 1,Agent Davis,Berlin,Compliance,2.59,5.0,,2025-08-15
1262,2025-08-03 02:16,2025-08-04 06:49,Solved,Vertex Labs,User 729,APAC,Tier 0,High,Sev 3,Agent Khan,San Francisco,Compliance,1.19,2.0,,2025-08-11
1263,2025-08-03 07:24,2025-08-05 07:09,Solved,Northwind,User 621,North America,Tier 1,Medium,Sev 4,Agent Smith,Sydney,Authentication,1.99,4.0,,2025-08-14
1264,2025-08-03 08:16,2025-08-04 02:16,Solved,Acme Corp,User 760,North America,Tier 1,Low,Sev 1,Agent Khan,London,Compliance,0.75,,,
1265,2025-08-03 09:48,2025-08-08 01:09,Solved,Acme Corp,User 486,North America,Tier 1,High,Sev 3,Agent Chen,New York,Billing,4.64,,,
1266,2025-08-03 12:57,2025-08-04 12:28,Solved,Northwind,User 283,North America,Tier 1,Medium,Sev 1,Agent Gomez,Sydney,Reporting,0.98,,,
1267,2025-08-03 13:40,2025-08-04 20:08,Solved,Vertex Labs,User 292,APAC,Tier 2,Medium,Sev 1,Agent Lee,New York,Compliance,1.27,,,
1268,2025-08-03 16:56,2025-08-06 19:05,Solved,BrightTech,User 701,APAC,Tier 2,Low,Sev 0,Agent Davis,Sydney,Integrations,3.09,,,
1269,2025-08-03 21:39,2025-08-05 15:53,Solved,Acme Corp,User 62,EMEA,Tier 1,Low,Sev 4,Agent Lee,New York,AI Automation,1.76,,,
1270,2025-08-04 01:50,2025-08-07 09:45,Solved,Vertex Labs,User 45,North America,Tier 2,Low,Sev 0,Agent Lee,San Francisco,Authentication,3.33,,,
1271,2025-08-04 08:30,2025-08-07 14:01,Solved,BluePeak,User 997,North America,Tier 1,Low,Sev 3,Agent Davis,San Francisco,Compliance,3.23,,,
1272,2025-08-04 15:04,2025-08-06 09:04,Solved,Vertex Labs,User 268,APAC,Tier 2,High,Sev 1,Agent Gomez,San Francisco,Authentication,1.75,,,
1273,2025-08-04 15:43,2025-08-07 02:31,Solved,IronGate,User 23,North America,Tier 0,High,Sev 4,Agent Patel,New York,Reporting,2.45,,,
1274,2025-08-04 22:55,2025-08-06 09:28,Solved,BluePeak,User 627,North America,Tier 0,Low,Sev 4,Agent Lee,Berlin,Reporting,1.44,,,
1275,2025-08-04 23:14,2025-08-07 16:16,Solved,BluePeak,User 584,APAC,Tier 1,Low,Sev 4,Agent Brown,San Francisco,Reporting,2.71,,,
1276,2025-08-05 02:52,2025-08-09 03:35,Solved,Vertex Labs,User 701,APAC,Tier 3,Medium,Sev 1,Agent Gomez,New York,Authentication,4.03,,,
1277,2025-08-05 06:41,2025-08-06 01:24,Solved,Northwind,User 317,APAC,Tier 1,Medium,Sev 1,Agent Patel,London,Integrations,0.78,,,
1278,2025-08-05 22:14,2025-08-07 12:52,Solved,IronGate,User 708,North America,Tier 0,High,Sev 3,Agent Brown,San Francisco,Compliance,1.61,,,
1279,2025-08-06 00:08,2025-08-09 16:12,Solved,BrightTech,User 216,North America,Tier 3,High,Sev 0,Agent Lee,Berlin,Authentication,3.67,,,
1280,2025-08-06 01:35,2025-08-08 14:18,Solved,SummitWorks,User 241,North America,Tier 0,Low,Sev 0,Agent Lee,Sydney,Reporting,2.53,,,
1281,2025-08-06 03:25,2025-08-08 04:51,Solved,Nimbus Systems,User 820,EMEA,Tier 1,High,Sev 1,Agent Smith,New York,Integrations,2.06,,,
1282,2025-08-06 05:53,2025-08-09 19:33,Solved,Northwind,User 244,North America,Tier 0,Medium,Sev 4,Agent Patel,Berlin,Billing,3.57,,,
1283,2025-08-06 15:37,2025-08-09 10:49,Solved,Vertex Labs,User 767,APAC,Tier 0,Medium,Sev 0,Agent Brown,San Francisco,Compliance,2.8,,,
1284,2025-08-06 17:29,2025-08-10 07:24,Solved,Northwind,User 853,EMEA,Tier 2,Low,Sev 3,Agent Smith,London,Authentication,3.58,,,
1285,2025-08-07 03:11,2025-08-10 12:32,Solved,Nimbus Systems,User 661,APAC,Tier 0,Medium,Sev 0,Agent Chen,San Francisco,Compliance,3.39,,,
1286,2025-08-07 07:12,2025-08-11 11:45,Solved,BrightTech,User 123,North America,Tier 3,Low,Sev 0,Agent Smith,Berlin,Billing,4.19,,,
1287,2025-08-07 10:59,2025-08-09 22:15,Solved,SummitWorks,User 147,North America,Tier 1,High,Sev 0,Agent Khan,Berlin,Reporting,2.47,,,
1288,2025-08-07 12:49,2025-08-10 08:01,Solved,Nimbus Systems,User 459,EMEA,Tier 0,Low,Sev 0,Agent Chen,Sydney,Integrations,2.8,,,
1289,2025-08-07 14:19,2025-08-11 00:23,Solved,BrightTech,User 8,APAC,Tier 2,Low,Sev 4,Agent Chen,London,Reporting,3.42,,,
1290,2025-08-07 16:19,2025-08-08 15:21,Solved,BluePeak,User 936,North America,Tier 3,Low,Sev 0,Agent Khan,Sydney,Compliance,0.96,,,
1291,2025-08-07 16:25,2025-08-11 15:13,Solved,Acme Corp,User 165,EMEA,Tier 0,High,Sev 1,Agent Khan,Sydney,AI Automation,3.95,,,
1292,2025-08-07 17:24,2025-08-11 22:55,Solved,Vertex Labs,User 894,APAC,Tier 1,High,Sev 0,Agent Lee,San Francisco,Compliance,4.23,,,
1293,2025-08-07 18:57,2025-08-08 20:52,Solved,Northwind,User 867,APAC,Tier 2,Low,Sev 2,Agent Davis,New York,Authentication,1.08,,,
1294,2025-08-07 23:48,2025-08-09 04:36,Solved,IronGate,User 284,North America,Tier 0,Medium,Sev 2,Agent Khan,Berlin,Authentication,1.2,,,
1295,2025-08-08 00:21,2025-08-09 20:30,Solved,SummitWorks,User 719,North America,Tier 0,High,Sev 3,Agent Patel,Berlin,Integrations,1.84,,,
1296,2025-08-08 06:42,2025-08-10 00:13,Solved,Nimbus Systems,User 575,APAC,Tier 0,High,Sev 2,Agent Khan,New York,Reporting,1.73,,,
1297,2025-08-08 10:35,2025-08-12 09:37,Solved,Nimbus Systems,User 751,North America,Tier 0,Low,Sev 3,Agent Davis,New York,Billing,3.96,,,
1298,2025-08-08 19:45,2025-08-09 06:33,Solved,Nimbus Systems,User 951,North America,Tier 3,Low,Sev 0,Agent Davis,Sydney,Reporting,0.45,,,
1299,2025-08-09 03:00,2025-08-13 22:12,Solved,SummitWorks,User 563,EMEA,Tier 2,High,Sev 2,Agent Gomez,New York,Integrations,4.8,,,
1300,2025-08-09 04:07,2025-08-13 10:35,Solved,SummitWorks,User 226,EMEA,Tier 1,Low,Sev 4,Agent Patel,Sydney,Authentication,4.27,,,
1301,2025-08-09 11:25,2025-08-10 11:25,Solved,SummitWorks,User 465,EMEA,Tier 0,High,Sev 3,Agent Lee,London,AI Automation,1.0,,,
1302,2025-08-09 12:09,2025-08-12 15:16,Solved,IronGate,User 911,EMEA,Tier 1,High,Sev 3,Agent Chen,London,Integrations,3.13,,,
1303,2025-08-09 12:22,2025-08-12 21:29,Solved,Acme Corp,User 755,APAC,Tier 0,High,Sev 4,Agent Chen,Sydney,Authentication,3.38,,,
1304,2025-08-09 15:44,2025-08-10 12:08,Solved,Vertex Labs,User 431,APAC,Tier 0,Low,Sev 4,Agent Chen,Sydney,Authentication,0.85,,,
1305,2025-08-09 17:39,2025-08-10 01:48,Solved,Acme Corp,User 50,APAC,Tier 0,Medium,Sev 3,Agent Brown,San Francisco,Authentication,0.34,,,
1306,2025-08-09 19:12,2025-08-10 19:40,Solved,Nimbus Systems,User 845,North America,Tier 2,High,Sev 3,Agent Smith,Sydney,Integrations,1.02,,,
1307,2025-08-09 22:15,2025-08-12 09:46,Solved,SummitWorks,User 87,North America,Tier 1,Medium,Sev 3,Agent Brown,New York,Reporting,2.48,,,
1308,2025-08-10 03:40,2025-08-12 11:35,Solved,Nimbus Systems,User 193,EMEA,Tier 0,High,Sev 0,Agent Smith,New York,Integrations,2.33,,,
1309,2025-08-10 07:41,2025-08-15 07:26,Solved,Acme Corp,User 466,EMEA,Tier 1,Low,Sev 3,Agent Patel,London,Reporting,4.99,5.0,"Agent Khan was very helpful, thanks.",2025-08-29
1310,2025-08-10 08:08,2025-08-13 22:32,Solved,Northwind,User 16,EMEA,Tier 1,Medium,Sev 3,Agent Chen,Berlin,Billing,3.6,,,
1311,2025-08-10 10:31,2025-08-12 11:14,Solved,Vertex Labs,User 832,North America,Tier 2,Medium,Sev 0,Agent Chen,New York,Compliance,2.03,4.0,,2025-08-23
1312,2025-08-10 12:04,2025-08-13 12:47,Solved,IronGate,User 336,EMEA,Tier 0,High,Sev 1,Agent Patel,Sydney,Reporting,3.03,,,
1313,2025-08-10 12:09,2025-08-11 06:09,Solved,IronGate,User 793,APAC,Tier 1,High,Sev 3,Agent Gomez,Berlin,AI Automation,0.75,5.0,"Agent Brown was very helpful, thanks.",2025-08-16
1314,2025-08-10 15:35,2025-08-14 09:06,Solved,Northwind,User 269,EMEA,Tier 3,High,Sev 2,Agent Brown,New York,AI Automation,3.73,,,
1315,2025-08-10 15:47,2025-08-15 09:47,Solved,IronGate,User 486,EMEA,Tier 1,Low,Sev 3,Agent Smith,London,AI Automation,4.75,,,
1316,2025-08-10 19:57,2025-08-12 14:11,Solved,Nimbus Systems,User 925,APAC,Tier 0,High,Sev 3,Agent Smith,San Francisco,AI Automation,1.76,,,
1317,2025-08-10 22:23,2025-08-11 17:06,Solved,SummitWorks,User 177,APAC,Tier 2,High,Sev 0,Agent Gomez,New York,Reporting,0.78,,,
1318,2025-08-11 03:06,2025-08-13 18:56,Solved,BluePeak,User 102,North America,Tier 3,Low,Sev 3,Agent Chen,San Francisco,Billing,2.66,5.0,"Agent Smith was very helpful, thanks.",2025-08-17
1319,2025-08-11 07:06,2025-08-12 13:20,Solved,BluePeak,User 76,EMEA,Tier 3,High,Sev 3,Agent Patel,New York,Authentication,1.26,,,
1320,2025-08-11 09:19,2025-08-12 20:35,Solved,BrightTech,User 996,North America,Tier 1,Medium,Sev 3,Agent Davis,London,Reporting,1.47,,,
1321,2025-08-11 10:41,2025-08-12 23:24,Solved,Vertex Labs,User 909,EMEA,Tier 2,Low,Sev 4,Agent Khan,Berlin,Compliance,1.53,,,
1322,2025-08-11 12:42,2025-08-12 07:10,Solved,BluePeak,User 428,North America,Tier 1,Medium,Sev 2,Agent Davis,Berlin,Authentication,0.77,,,
1323,2025-08-11 13:37,2025-08-12 18:10,Solved,Acme Corp,User 428,North America,Tier 0,Medium,Sev 4,Agent Smith,Berlin,Authentication,1.19,,,
1324,2025-08-11 15:11,2025-08-14 02:56,Solved,BrightTech,User 610,APAC,Tier 2,High,Sev 4,Agent Brown,San Francisco,Integrations,2.49,,,
1325,2025-08-11 22:51,2025-08-12 14:27,Solved,BluePeak,User 758,APAC,Tier 1,High,Sev 4,Agent Chen,Sydney,AI Automation,0.65,,,
1326,2025-08-12 05:13,2025-08-15 01:51,Solved,Northwind,User 547,EMEA,Tier 0,High,Sev 3,Agent Khan,New York,AI Automation,2.86,4.0,,2025-08-21
